Unnamed: 0,EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
1493643,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,19,5,Influenza (J09-J11),5.0,0.0,0.0,0.0,5.0,0.0
1714655,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2022,14,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
2218932,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2018,13,7,Bronquitis/bronquiolitis aguda (J20-J21),5.0,0.0,0.0,0.0,4.0,1.0
1743318,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,13,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,46.0,0.0,0.0,0.0,33.0,13.0
2145850,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2014,41,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,22.0,8.0,7.0,7.0,0.0,0.0
775452,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2021,27,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",0.0,0.0,0.0,0.0,0.0,0.0
3321059,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,40,10,"Covid-19, Virus no identificado U07.2",0.0,0.0,0.0,0.0,0.0,0.0
634021,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2019,34,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,0.0,0.0,0.0,0.0,0.0,0.0
1347457,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2025,11,4,IRA Alta (J00-J06),105.0,3.0,23.0,19.0,56.0,4.0
1046799,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2025,35,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
252115,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2019,40,7,Bronquitis/bronquiolitis aguda (J20-J21),26.0,1.0,5.0,2.0,18.0,0.0
264702,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2015,36,7,Bronquitis/bronquiolitis aguda (J20-J21),19.0,0.0,0.0,0.0,16.0,3.0
104969,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2014,18,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13.0,0.0,0.0,0.0,5.0,8.0
2292027,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2023,29,8,Crisis obstructiva bronquial (J40-J46),2.0,0.0,0.0,0.0,0.0,2.0
2116394,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2016,18,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,18.0,0.0,0.0,0.0,5.0,13.0
829319,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,24,5,Influenza (J09-J11),19.0,0.0,0.0,0.0,18.0,1.0
2896905,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2020,47,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,11.0,0.0,1.0,0.0,9.0,1.0
3090181,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2024,31,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,363.0,81.0,178.0,104.0,0.0,0.0
1921316,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2021,46,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
1287049,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,26,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
1901397,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,18,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2222367,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2025,19,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2750685,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2025,12,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
323375,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2017,2,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,225.0,59.0,113.0,53.0,0.0,0.0
2795138,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2016,31,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11.0,0.0,0.0,0.0,7.0,4.0
1150078,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2020,35,8,Crisis obstructiva bronquial (J40-J46),5.0,0.0,3.0,2.0,0.0,0.0
2769032,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2023,35,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
707813,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2020,28,4,IRA Alta (J00-J06),8.0,0.0,0.0,1.0,7.0,0.0
284101,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2019,51,7,Bronquitis/bronquiolitis aguda (J20-J21),12.0,2.0,1.0,1.0,6.0,2.0
2673701,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2023,41,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,139.0,0.0,0.0,0.0,115.0,24.0
714033,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2020,21,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
872424,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,52,8,Crisis obstructiva bronquial (J40-J46),13.0,0.0,0.0,0.0,9.0,4.0
214072,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2022,1,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
3007288,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2025,1,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
3188304,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2024,38,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
882545,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2025,39,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",15.0,0.0,1.0,3.0,10.0,1.0
2172016,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2024,43,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10.0,0.0,0.0,2.0,7.0,1.0
241578,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2014,21,8,Crisis obstructiva bronquial (J40-J46),78.0,30.0,46.0,2.0,0.0,0.0
189751,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2020,7,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11.0,0.0,0.0,0.0,4.0,7.0
1142233,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2024,14,5,Influenza (J09-J11),1.0,0.0,0.0,0.0,1.0,0.0
2071028,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2017,20,7,Bronquitis/bronquiolitis aguda (J20-J21),96.0,24.0,58.0,14.0,0.0,0.0
456077,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2019,15,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,227.0,8.0,35.0,36.0,131.0,17.0
1887272,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2025,17,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,318.0,63.0,127.0,128.0,0.0,0.0
3121876,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,15,7,Bronquitis/bronquiolitis aguda (J20-J21),0.0,0.0,0.0,0.0,0.0,0.0
2633006,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2023,23,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2887369,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2021,10,8,Crisis obstructiva bronquial (J40-J46),0.0,0.0,0.0,0.0,0.0,0.0
3252516,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,43,4,IRA Alta (J00-J06),33.0,0.0,0.0,0.0,30.0,3.0
2101012,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2017,1,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",16.0,0.0,0.0,0.0,9.0,7.0
723605,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2014,1,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,10.0,0.0,0.0,0.0,7.0,3.0
608158,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,50,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2394038,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2021,48,10,"Covid-19, Virus no identificado U07.2",49.0,0.0,0.0,0.0,45.0,4.0
2439825,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2021,28,6,Neumonía (J12-J18),0.0,0.0,0.0,0.0,0.0,0.0
1409120,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2015,51,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,0.0,0.0,0.0,0.0,0.0,0.0
1626421,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2020,46,10,"Covid-19, Virus no identificado U07.2",24.0,0.0,0.0,1.0,23.0,0.0
1347193,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2024,50,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
2147110,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2017,35,8,Crisis obstructiva bronquial (J40-J46),4.0,0.0,1.0,2.0,0.0,1.0
2738594,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2016,38,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,130.0,0.0,0.0,0.0,99.0,31.0
2022894,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,13,7,Bronquitis/bronquiolitis aguda (J20-J21),2.0,0.0,0.0,0.0,2.0,0.0
2685202,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2020,41,8,Crisis obstructiva bronquial (J40-J46),4.0,0.0,0.0,0.0,3.0,1.0
794708,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,50,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
914461,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2021,12,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9.0,0.0,0.0,0.0,5.0,4.0
1659726,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,44,10,"Covid-19, Virus no identificado U07.2",0.0,0.0,0.0,0.0,0.0,0.0
1261278,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2025,13,7,Bronquitis/bronquiolitis aguda (J20-J21),0.0,0.0,0.0,0.0,0.0,0.0
1785775,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2022,23,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
3217084,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,35,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
3088925,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2019,12,7,Bronquitis/bronquiolitis aguda (J20-J21),2.0,0.0,0.0,0.0,1.0,1.0
1601169,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2025,36,4,IRA Alta (J00-J06),216.0,37.0,100.0,79.0,0.0,0.0
2725822,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2018,49,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
3258997,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,5,4,IRA Alta (J00-J06),39.0,0.0,0.0,0.0,35.0,4.0
3166188,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2015,7,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
1905034,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2017,33,4,IRA Alta (J00-J06),292.0,9.0,49.0,47.0,177.0,10.0
874846,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2023,7,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,53.0,0.0,0.0,0.0,42.0,11.0
