,fecha,ciudad,dispositivo,categoria_producto,metodo_pago,edad_cliente,productos_carrito,tiempo_sesion_min,rating_producto,precio_promedio,monto_total,compra_completada
22173,2026-07-12 21:00:00,Santiago,Desktop,Electrónica,Tarjeta,52.0,1,7.3,,3990.0,4015.0,0
22174,2026-07-12 22:00:00,Concepción,Desktop,Deportes,,43.0,4,0.0,,8130.0,35898.0,0
22175,2026-07-12 23:00:00,Valparaíso,Mobile,Electrónica,Transferencia,29.0,4,6.5,4.0,39970.0,141479.0,1
22176,2026-07-13 00:00:00,Santiago,Mobile,Hogar,Tarjeta,27.0,4,1.2,4.0,21884.0,77171.0,1
22177,2026-07-13 01:00:00,Santiago,Mobile,Hogar,Transferencia,44.0,3,9.8,,30000.0,95937.0,0
22178,2026-07-13 02:00:00,Concepción,Desktop,Deportes,Efectivo,41.0,2,19.8,4.0,20176.0,35370.0,1
22179,2026-07-13 03:00:00,Santiago,Desktop,Hogar,Tarjeta,34.0,3,5.3,5.0,35828.0,97213.0,1
22180,2026-07-13 04:00:00,La Serena,Desktop,Libros,Transferencia,,5,3.0,,6833.0,34661.0,0
22181,2026-07-13 05:00:00,Valparaíso,Desktop,Deportes,Tarjeta,55.0,8,9.2,,18344.0,164725.0,0
22182,2026-07-13 06:00:00,Santiago,Desktop,Ropa,Tarjeta,43.0,4,7.9,3.0,14541.0,58757.0,1
22183,2026-07-13 07:00:00,Concepción,Mobile,Libros,Efectivo,60.0,3,8.6,3.0,25706.0,66121.0,1
22184,2026-07-13 08:00:00,Concepción,Mobile,Electrónica,,101.0,1,7.6,,15449.0,16368.0,0
22185,2026-07-13 09:00:00,Santiago,Desktop,Libros,Tarjeta,40.0,3,0.1,,2111.0,6916.0,0
22186,2026-07-13 10:00:00,Santiago,Mobile,Libros,Transferencia,47.0,2,6.8,,9638.0,20621.0,0
22187,2026-07-13 11:00:00,Santiago,Tablet,Hogar,Transferencia,39.0,7,3.6,,21263.0,138972.0,0
22188,2026-07-13 12:00:00,La Serena,Desktop,Ropa,Transferencia,75.0,1,4.3,5.0,16406.0,15263.0,1
22189,2026-07-13 13:00:00,Valparaíso,Mobile,Deportes,Efectivo,36.0,4,1.0,,8108.0,31293.0,0
22190,2026-07-13 14:00:00,Santiago,Mobile,Libros,Efectivo,,3,3.0,5.0,28628.0,78708.0,0
22191,2026-07-13 15:00:00,Santiago,Mobile,Hogar,Tarjeta,,5,31.4,5.0,5000.0,25346.0,1
22192,2026-07-13 16:00:00,Santiago,Desktop,Libros,Tarjeta,52.0,3,19.3,4.0,20155.0,56428.0,1
22193,2026-07-13 17:00:00,Santiago,Desktop,Ropa,Transferencia,33.0,3,0.6,,27041.0,78467.0,0
22194,2026-07-13 18:00:00,Santiago,Mobile,Deportes,Transferencia,32.0,6,6.8,4.0,5855.0,36585.0,1
22195,2026-07-13 19:00:00,Valparaíso,Desktop,Hogar,Tarjeta,35.0,2,3.7,3.0,39045.0,81948.0,1
22196,2026-07-13 20:00:00,Santiago,Desktop,Libros,Efectivo,39.0,1,4.5,3.0,9981.0,9115.0,1
22197,2026-07-13 21:00:00,Santiago,Mobile,Ropa,Transferencia,,1,0.3,,5704.0,6105.0,0
22198,2026-07-13 22:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,67.0,1,0.7,2.0,11016.0,11853.0,0
22199,2026-07-13 23:00:00,Santiago,Mobile,Electrónica,Tarjeta,58.0,2,9.6,4.0,15008.0,30277.0,1
22200,2026-07-14 00:00:00,Santiago,Mobile,Ropa,Transferencia,77.0,4,5.9,,22574.0,77422.0,0
22201,2026-07-14 01:00:00,Santiago,Mobile,Deportes,Transferencia,42.0,9,1.4,5.0,8347.0,68442.0,1
22202,2026-07-14 02:00:00,Santiago,Mobile,Libros,Efectivo,35.0,5,4.5,5.0,32245.0,145518.0,1
22203,2026-07-14 03:00:00,Concepción,Tablet,Libros,,,7,7.0,4.0,13309.0,79326.0,0
22204,2026-07-14 04:00:00,Valparaíso,Mobile,Ropa,,24.0,9,5.0,5.0,32532.0,287972.0,0
22205,2026-07-14 05:00:00,Santiago,Mobile,Libros,Efectivo,34.0,16,4.3,5.0,22292.0,384704.0,1
22206,2026-07-14 06:00:00,Santiago,Mobile,Deportes,Tarjeta,54.0,8,3.0,,12389.0,106862.0,0
22207,2026-07-14 07:00:00,Santiago,Desktop,Ropa,Tarjeta,52.0,1,11.9,,18423.0,17057.0,0
22208,2026-07-14 08:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,45.0,3,6.3,4.0,10656.0,30133.0,0
22209,2026-07-14 09:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,37.0,4,2.3,,15110.0,63823.0,0
22210,2026-07-14 10:00:00,Valparaíso,Desktop,Hogar,,77.0,2,6.9,4.0,10863.0,18554.0,0
22211,2026-07-14 11:00:00,Santiago,Desktop,Electrónica,,63.0,4,5.3,,31834.0,131772.0,0
22212,2026-07-14 12:00:00,Santiago,Mobile,Libros,Transferencia,41.0,2,5.4,,20287.0,43430.0,0
22213,2026-07-14 13:00:00,Concepción,Desktop,Deportes,Tarjeta,51.0,3,10.6,3.0,2120.0,6599.0,1
22214,2026-07-14 14:00:00,Concepción,Mobile,Deportes,,40.0,3,14.3,,9749.0,31681.0,0
22215,2026-07-14 15:00:00,La Serena,Desktop,Hogar,Transferencia,51.0,3,16.3,,61599.0,201281.0,0
22216,2026-07-14 16:00:00,Santiago,Mobile,Libros,,50.0,2,12.2,4.0,7572.0,16973.0,0
22217,2026-07-14 17:00:00,Concepción,Desktop,Ropa,Transferencia,39.0,2,0.8,4.0,23755.0,49047.0,0
22218,2026-07-14 18:00:00,Concepción,Mobile,Hogar,Tarjeta,57.0,1,2.7,,9256.0,9640.0,0
22219,2026-07-14 19:00:00,La Serena,Mobile,Libros,,76.0,6,2.7,,10812.0,69131.0,0
22220,2026-07-14 20:00:00,Santiago,Desktop,Ropa,Tarjeta,34.0,6,7.2,4.0,7417.0,45106.0,1
22221,2026-07-14 21:00:00,Concepción,Desktop,Electrónica,,,4,8.8,,20658.0,74093.0,0
22222,2026-07-14 22:00:00,Santiago,Mobile,Electrónica,Transferencia,,6,5.9,4.0,10167.0,58068.0,1
22223,2026-07-14 23:00:00,Valparaíso,Mobile,Ropa,Transferencia,68.0,6,7.9,,16048.0,82875.0,0
22224,2026-07-15 00:00:00,Santiago,Mobile,Hogar,Tarjeta,57.0,5,15.1,5.0,28869.0,131944.0,1
22225,2026-07-15 01:00:00,Concepción,Mobile,Ropa,Efectivo,,6,,4.0,15394.0,88550.0,1
22226,2026-07-15 02:00:00,Concepción,Mobile,Libros,Transferencia,34.0,4,7.0,5.0,17466.0,68160.0,1
22227,2026-07-15 03:00:00,Santiago,Mobile,Ropa,Tarjeta,37.0,7,15.0,4.0,13572.0,102695.0,1
22228,2026-07-15 04:00:00,Valparaíso,Desktop,Libros,,35.0,6,2.7,,22877.0,146880.0,0
22229,2026-07-15 05:00:00,Santiago,Desktop,Libros,Transferencia,61.0,6,1.5,5.0,3908.0,26233.0,1
22230,2026-07-15 06:00:00,Santiago,Mobile,Electrónica,Tarjeta,,5,0.3,,11154.0,52769.0,0
22231,2026-07-15 07:00:00,Santiago,Mobile,Libros,Tarjeta,60.0,7,2.5,3.0,9212.0,72920.0,1
22232,2026-07-15 08:00:00,Santiago,Mobile,Deportes,Transferencia,51.0,2,4.1,2.0,8156.0,17373.0,0
22233,2026-07-15 09:00:00,Concepción,Mobile,Electrónica,Tarjeta,44.0,6,10.1,4.0,4696.0,26916.0,1
22234,2026-07-15 10:00:00,Santiago,Desktop,Electrónica,Tarjeta,31.0,1,4.6,4.0,6824.0,5808.0,1
22235,2026-07-15 11:00:00,Valparaíso,Mobile,Ropa,,48.0,2,17.2,3.0,11493.0,25449.0,0
22236,2026-07-15 12:00:00,Concepción,Desktop,Libros,Tarjeta,45.0,8,9.1,5.0,30421.0,262837.0,1
22237,2026-07-15 13:00:00,La Serena,Mobile,Ropa,Transferencia,70.0,3,35.8,,20924.0,53498.0,0
22238,2026-07-15 14:00:00,Concepción,Mobile,Libros,,,5,1.9,4.0,30585.0,162995.0,0
22239,2026-07-15 15:00:00,Santiago,Tablet,Electrónica,Transferencia,70.0,5,6.0,,13866.0,77689.0,0
22240,2026-07-15 16:00:00,Concepción,Mobile,Deportes,,40.0,2,12.0,,20842.0,41985.0,0
22241,2026-07-15 17:00:00,Santiago,Mobile,Electrónica,Tarjeta,47.0,2,12.8,5.0,19344.0,39626.0,1
22242,2026-07-15 18:00:00,La Serena,Mobile,Hogar,,41.0,4,1.4,3.0,6473.0,28740.0,0
22243,2026-07-15 19:00:00,Concepción,Mobile,Ropa,Tarjeta,42.0,5,27.0,,14192.0,64624.0,0
22244,2026-07-15 20:00:00,Concepción,Mobile,Deportes,Transferencia,,2,1.8,4.0,10669.0,19806.0,1
22245,2026-07-15 21:00:00,Santiago,Desktop,Ropa,Tarjeta,,5,11.4,,6949.0,36774.0,0
22246,2026-07-15 22:00:00,Valparaíso,Tablet,Libros,Transferencia,34.0,5,,,61548.0,346457.0,0
22247,2026-07-15 23:00:00,Concepción,Desktop,Ropa,Tarjeta,42.0,1,7.7,4.0,1761.0,1626.0,1
22248,2026-07-16 00:00:00,Concepción,Mobile,Electrónica,Transferencia,28.0,3,22.2,,26194.0,77910.0,0
22249,2026-07-16 01:00:00,Santiago,Tablet,Electrónica,Tarjeta,40.0,4,7.3,,61196.0,279925.0,0
22250,2026-07-16 02:00:00,La Serena,Desktop,Ropa,Transferencia,50.0,5,15.8,2.0,12551.0,53662.0,1
22251,2026-07-16 03:00:00,Santiago,Mobile,Libros,Tarjeta,47.0,2,5.2,1.0,12106.0,27317.0,0
22252,2026-07-16 04:00:00,Valparaíso,Mobile,Libros,Tarjeta,39.0,8,,5.0,7273.0,52688.0,1
22253,2026-07-16 05:00:00,Valparaíso,Desktop,Deportes,,28.0,3,6.1,,12263.0,32163.0,0
22254,2026-07-16 06:00:00,Santiago,Desktop,Electrónica,Efectivo,32.0,3,9.2,2.0,3735.0,12057.0,1
22255,2026-07-16 07:00:00,Santiago,Mobile,Ropa,Tarjeta,50.0,6,9.0,2.0,27179.0,157674.0,1
22256,2026-07-16 08:00:00,Concepción,Mobile,Deportes,Tarjeta,,3,3.0,3.0,14494.0,49687.0,1
22257,2026-07-16 09:00:00,Santiago,Tablet,Hogar,Tarjeta,42.0,8,2.2,4.0,11715.0,96839.0,1
22258,2026-07-16 10:00:00,Santiago,Mobile,Deportes,,29.0,6,9.5,2.0,25022.0,150220.0,0
22259,2026-07-16 11:00:00,Concepción,Mobile,Hogar,,49.0,11,14.7,,7127.0,76861.0,0
22260,2026-07-16 12:00:00,Concepción,Tablet,Hogar,Tarjeta,,7,2.6,,60716.0,454168.0,0
22261,2026-07-16 13:00:00,Valparaíso,Mobile,Deportes,Transferencia,75.0,3,1.5,,3419.0,11385.0,0
22262,2026-07-16 14:00:00,Santiago,Tablet,Electrónica,Transferencia,41.0,4,11.5,5.0,16980.0,58706.0,1
22263,2026-07-16 15:00:00,Santiago,Desktop,Deportes,Tarjeta,42.0,3,6.9,4.0,4157.0,10657.0,1
22264,2026-07-16 16:00:00,Concepción,Mobile,Deportes,Tarjeta,53.0,4,5.4,3.0,5516.0,19570.0,0
22265,2026-07-16 17:00:00,Valparaíso,Mobile,Electrónica,Transferencia,41.0,4,4.1,,32170.0,119738.0,0
22266,2026-07-16 18:00:00,Valparaíso,Mobile,Electrónica,,46.0,6,7.5,,37817.0,214551.0,0
22267,2026-07-16 19:00:00,Concepción,Mobile,Electrónica,Efectivo,,6,1.6,4.0,117895.0,633431.0,1
22268,2026-07-16 20:00:00,Santiago,Desktop,Electrónica,Tarjeta,36.0,2,13.2,4.0,9383.0,19603.0,1
22269,2026-07-16 21:00:00,Santiago,Mobile,Electrónica,Efectivo,46.0,2,8.7,3.0,17462.0,37571.0,1
22270,2026-07-16 22:00:00,La Serena,Desktop,Electrónica,Transferencia,55.0,2,5.3,3.0,27882.0,50701.0,1
22271,2026-07-16 23:00:00,Valparaíso,Desktop,Deportes,Transferencia,61.0,5,2.6,5.0,30943.0,144202.0,1
22272,2026-07-17 00:00:00,Valparaíso,Desktop,Ropa,,45.0,7,,2.0,21148.0,131849.0,0
22273,2026-07-17 01:00:00,La Serena,Tablet,Ropa,Transferencia,36.0,2,5.9,5.0,16350.0,30108.0,0
22274,2026-07-17 02:00:00,La Serena,Desktop,Ropa,Transferencia,33.0,5,5.7,5.0,13743.0,71061.0,1
22275,2026-07-17 03:00:00,Valparaíso,Tablet,Deportes,,59.0,3,1.4,,14197.0,47005.0,0
22276,2026-07-17 04:00:00,Santiago,Mobile,Electrónica,Tarjeta,50.0,3,3.6,3.0,25209.0,64951.0,0
22277,2026-07-17 05:00:00,La Serena,Desktop,Hogar,,57.0,1,6.1,,5360.0,6112.0,0
22278,2026-07-17 06:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,46.0,5,1.6,4.0,34800.0,196357.0,0
22279,2026-07-17 07:00:00,Santiago,Tablet,Libros,Tarjeta,46.0,7,9.3,3.0,8275.0,58802.0,1
22280,2026-07-17 08:00:00,Valparaíso,Mobile,Electrónica,Transferencia,46.0,1,4.1,,46017.0,45104.0,0
22281,2026-07-17 09:00:00,Santiago,Mobile,Ropa,Tarjeta,39.0,7,22.7,4.0,8632.0,62067.0,1
22282,2026-07-17 10:00:00,Concepción,Mobile,Electrónica,Transferencia,75.0,1,4.3,5.0,22987.0,20670.0,1
22283,2026-07-17 11:00:00,Valparaíso,Mobile,Electrónica,Transferencia,44.0,2,1.5,,16601.0,30569.0,0
22284,2026-07-17 12:00:00,Concepción,Mobile,Libros,Tarjeta,58.0,1,19.0,4.0,19799.0,20756.0,1
22285,2026-07-17 13:00:00,Concepción,Mobile,Hogar,Transferencia,26.0,5,4.5,5.0,34236.0,177636.0,1
22286,2026-07-17 14:00:00,Concepción,Desktop,Hogar,Tarjeta,,3,0.6,4.0,6549.0,21070.0,1
22287,2026-07-17 15:00:00,Concepción,Mobile,Ropa,,39.0,1,15.2,,6369.0,7171.0,0
22288,2026-07-17 16:00:00,Concepción,Mobile,Hogar,,55.0,3,3.4,4.0,11013.0,28925.0,0
22289,2026-07-17 17:00:00,Santiago,Desktop,Ropa,,62.0,6,2.9,2.0,10977.0,71193.0,0
22290,2026-07-17 18:00:00,Santiago,Mobile,Deportes,Tarjeta,27.0,2,0.9,3.0,13415.0,23398.0,1
22291,2026-07-17 19:00:00,Concepción,Tablet,Libros,,49.0,5,5.2,,20148.0,101556.0,0
22292,2026-07-17 20:00:00,Valparaíso,Mobile,Electrónica,,45.0,5,2.5,5.0,7929.0,42125.0,0
22293,2026-07-17 21:00:00,Santiago,Mobile,Libros,Efectivo,72.0,4,2.3,3.0,26780.0,99601.0,0
22294,2026-07-17 22:00:00,Santiago,Mobile,Hogar,Tarjeta,,1,2.0,3.0,8146.0,8247.0,0
22295,2026-07-17 23:00:00,Santiago,Tablet,Electrónica,,34.0,6,18.1,,45004.0,257627.0,0
22296,2026-07-18 00:00:00,Concepción,Desktop,Libros,Tarjeta,31.0,2,7.5,3.0,21735.0,47526.0,1
22297,2026-07-18 01:00:00,Concepción,Desktop,Libros,,34.0,5,1.3,,12167.0,59624.0,0
22298,2026-07-18 02:00:00,Santiago,Mobile,Ropa,,,9,10.1,,7391.0,68318.0,0
22299,2026-07-18 03:00:00,Concepción,Tablet,Deportes,Tarjeta,38.0,4,5.9,,7825.0,30423.0,0
22300,2026-07-18 04:00:00,Santiago,Tablet,Libros,Tarjeta,74.0,6,6.6,2.0,2635.0,15315.0,0
22301,2026-07-18 05:00:00,Concepción,Mobile,Electrónica,Tarjeta,52.0,2,3.3,4.0,24457.0,45770.0,0
22302,2026-07-18 06:00:00,Valparaíso,Desktop,Deportes,Transferencia,,2,5.7,3.0,41533.0,93846.0,1
22303,2026-07-18 07:00:00,Concepción,Tablet,Deportes,,51.0,1,0.6,,14944.0,16726.0,0
22304,2026-07-18 08:00:00,Santiago,Mobile,Electrónica,Transferencia,75.0,1,3.4,5.0,8869.0,8422.0,0
22305,2026-07-18 09:00:00,Santiago,Mobile,Deportes,Tarjeta,39.0,2,1.3,3.0,3693.0,7782.0,0
22306,2026-07-18 10:00:00,Concepción,Desktop,Hogar,Tarjeta,53.0,9,30.4,5.0,25014.0,240688.0,1
22307,2026-07-18 11:00:00,Santiago,Mobile,Deportes,Tarjeta,,5,7.3,2.0,50192.0,262380.0,0
22308,2026-07-18 12:00:00,La Serena,Tablet,Ropa,,47.0,6,,,18855.0,113851.0,0
22309,2026-07-18 13:00:00,Valparaíso,Desktop,Deportes,Transferencia,44.0,8,27.1,3.0,36453.0,249317.0,1
22310,2026-07-18 14:00:00,Santiago,Mobile,Libros,,47.0,2,14.3,,4185.0,7312.0,0
22311,2026-07-18 15:00:00,Valparaíso,Mobile,Deportes,,,1,21.6,,7898.0,8724.0,0
22312,2026-07-18 16:00:00,Santiago,Desktop,Ropa,Tarjeta,48.0,3,5.6,3.0,4155.0,13345.0,1
22313,2026-07-18 17:00:00,Valparaíso,Mobile,Ropa,Tarjeta,,2,14.0,1.0,46326.0,90851.0,1
22314,2026-07-18 18:00:00,La Serena,Mobile,Deportes,Tarjeta,49.0,2,11.6,4.0,5015.0,11523.0,0
22315,2026-07-18 19:00:00,Santiago,Mobile,Hogar,,33.0,6,,4.0,37446.0,193154.0,0
22316,2026-07-18 20:00:00,Concepción,Desktop,Deportes,Transferencia,,3,3.0,5.0,12778.0,32634.0,1
22317,2026-07-18 21:00:00,Santiago,Tablet,Electrónica,,,2,1.3,5.0,15111.0,31477.0,0
22318,2026-07-18 22:00:00,Valparaíso,Desktop,Ropa,Tarjeta,56.0,5,4.9,,29257.0,143542.0,0
22319,2026-07-18 23:00:00,Santiago,Desktop,Deportes,,73.0,1,5.7,,18495.0,17748.0,0
22320,2026-07-19 00:00:00,Valparaíso,Mobile,Hogar,Tarjeta,46.0,1,3.7,5.0,17457.0,17730.0,1
22321,2026-07-19 01:00:00,La Serena,Desktop,Hogar,Tarjeta,51.0,2,1.7,1.0,8214.0,15514.0,1
22322,2026-07-19 02:00:00,Santiago,Mobile,Hogar,Tarjeta,55.0,3,22.2,,45096.0,119644.0,0
22323,2026-07-19 03:00:00,Valparaíso,Desktop,Libros,,26.0,1,2.9,,5496.0,5613.0,0
22324,2026-07-19 04:00:00,Valparaíso,Desktop,Libros,Tarjeta,51.0,6,1.2,4.0,14854.0,80517.0,1
22325,2026-07-19 05:00:00,Valparaíso,Desktop,Libros,Tarjeta,43.0,4,18.9,2.0,20247.0,90193.0,1
22326,2026-07-19 06:00:00,Valparaíso,Tablet,Electrónica,Tarjeta,44.0,3,0.9,2.0,37524.0,121109.0,0
22327,2026-07-19 07:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,49.0,4,13.3,,35933.0,138436.0,0
22328,2026-07-19 08:00:00,Santiago,Mobile,Deportes,Transferencia,59.0,2,5.0,,16283.0,33966.0,0
22329,2026-07-19 09:00:00,La Serena,Mobile,Libros,Tarjeta,46.0,4,12.0,3.0,17288.0,68829.0,1
22330,2026-07-19 10:00:00,Concepción,Tablet,Libros,Tarjeta,65.0,4,4.6,,11215.0,38473.0,0
22331,2026-07-19 11:00:00,Santiago,Tablet,Electrónica,Tarjeta,42.0,4,1.7,4.0,10536.0,38788.0,1
22332,2026-07-19 12:00:00,Santiago,Mobile,Hogar,Tarjeta,42.0,10,5.8,4.0,29294.0,266655.0,1
22333,2026-07-19 13:00:00,Concepción,Desktop,Hogar,,,6,22.9,5.0,27646.0,186866.0,0
22334,2026-07-19 14:00:00,La Serena,Mobile,Ropa,,58.0,1,8.2,5.0,14577.0,16275.0,0
22335,2026-07-19 15:00:00,La Serena,Mobile,Deportes,,,2,3.3,,12617.0,25581.0,0
22336,2026-07-19 16:00:00,Concepción,Desktop,Deportes,Tarjeta,37.0,3,1.2,5.0,13138.0,41213.0,1
22337,2026-07-19 17:00:00,Santiago,Tablet,Libros,Tarjeta,,5,4.5,3.0,3761.0,18939.0,1
22338,2026-07-19 18:00:00,La Serena,Mobile,Electrónica,,48.0,11,28.7,,25886.0,271132.0,0
22339,2026-07-19 19:00:00,Concepción,Mobile,Deportes,Tarjeta,50.0,2,1.1,5.0,7317.0,15825.0,1
22340,2026-07-19 20:00:00,Santiago,Desktop,Hogar,,39.0,9,6.1,,20902.0,201052.0,0
22341,2026-07-19 21:00:00,Santiago,Mobile,Electrónica,Efectivo,72.0,2,19.6,4.0,61221.0,120892.0,1
22342,2026-07-19 22:00:00,Valparaíso,Mobile,Libros,,30.0,3,12.4,,6773.0,18909.0,0
22343,2026-07-19 23:00:00,Valparaíso,Mobile,Libros,Efectivo,,6,4.3,,29949.0,179178.0,0
22344,2026-07-20 00:00:00,Santiago,Mobile,Deportes,,39.0,2,2.3,4.0,12880.0,28502.0,0
22345,2026-07-20 01:00:00,Santiago,Desktop,Deportes,Efectivo,82.0,3,3.0,,9207.0,26208.0,0
22346,2026-07-20 02:00:00,Santiago,Mobile,Ropa,Tarjeta,48.0,9,4.5,,11899.0,116241.0,0
22347,2026-07-20 03:00:00,Santiago,Mobile,Deportes,Tarjeta,43.0,3,1.7,,38872.0,130698.0,0
22348,2026-07-20 04:00:00,Santiago,Tablet,Deportes,Transferencia,53.0,1,2.6,4.0,25871.0,24347.0,1
22349,2026-07-20 05:00:00,Concepción,Tablet,Hogar,Transferencia,50.0,1,6.2,5.0,8147.0,9354.0,1
22350,2026-07-20 06:00:00,Santiago,Mobile,Hogar,,34.0,5,12.0,4.0,10171.0,48404.0,0
22351,2026-07-20 07:00:00,La Serena,Mobile,Electrónica,Tarjeta,55.0,3,12.2,3.0,9222.0,30884.0,1
22352,2026-07-20 08:00:00,Concepción,Desktop,Deportes,Transferencia,42.0,4,1.8,4.0,10961.0,39328.0,1
22353,2026-07-20 09:00:00,La Serena,Mobile,Deportes,,,4,4.6,5.0,8656.0,35676.0,0
22354,2026-07-20 10:00:00,Concepción,Mobile,Libros,Tarjeta,33.0,4,3.8,4.0,18591.0,70591.0,1
22355,2026-07-20 11:00:00,Santiago,Mobile,Hogar,Tarjeta,34.0,1,18.6,5.0,30305.0,28551.0,1
22356,2026-07-20 12:00:00,Santiago,Tablet,Libros,Tarjeta,46.0,4,4.8,4.0,9964.0,44740.0,1
22357,2026-07-20 13:00:00,Santiago,Tablet,Deportes,,41.0,3,2.8,,4426.0,15024.0,0
22358,2026-07-20 14:00:00,La Serena,Desktop,Hogar,Tarjeta,44.0,1,12.7,5.0,14679.0,12884.0,1
22359,2026-07-20 15:00:00,Santiago,Desktop,Deportes,Efectivo,34.0,5,3.8,4.0,10209.0,56764.0,0
22360,2026-07-20 16:00:00,Valparaíso,Desktop,Ropa,,50.0,5,23.9,4.0,15493.0,78588.0,0
22361,2026-07-20 17:00:00,Concepción,Mobile,Libros,Efectivo,52.0,8,16.7,,10499.0,84522.0,0
22362,2026-07-20 18:00:00,La Serena,Mobile,Hogar,Tarjeta,34.0,3,4.6,,7029.0,18733.0,0
22363,2026-07-20 19:00:00,Concepción,Desktop,Hogar,Tarjeta,60.0,1,7.2,5.0,49493.0,55096.0,1
22364,2026-07-20 20:00:00,Valparaíso,Desktop,Deportes,Transferencia,46.0,4,11.7,3.0,21487.0,79521.0,1
22365,2026-07-20 21:00:00,Valparaíso,Mobile,Deportes,Transferencia,43.0,4,0.1,,31912.0,125850.0,0
22366,2026-07-20 22:00:00,Valparaíso,Mobile,Electrónica,Tarjeta,48.0,3,37.0,4.0,10624.0,27436.0,1
22367,2026-07-20 23:00:00,Santiago,Tablet,Electrónica,Tarjeta,,2,19.0,,58084.0,120740.0,0
22368,2026-07-21 00:00:00,Concepción,Mobile,Libros,Tarjeta,,2,3.3,5.0,6583.0,12863.0,0
22369,2026-07-21 01:00:00,Valparaíso,Mobile,Hogar,Transferencia,47.0,12,22.7,4.0,16099.0,168772.0,1
22370,2026-07-21 02:00:00,Santiago,Mobile,Deportes,Tarjeta,47.0,6,1.9,3.0,6382.0,41108.0,0
22371,2026-07-21 03:00:00,La Serena,Mobile,Libros,,40.0,3,5.8,,7859.0,25631.0,0
22372,2026-07-21 04:00:00,Valparaíso,Mobile,Hogar,Transferencia,44.0,3,1.1,4.0,10623.0,36425.0,1
22373,2026-07-21 05:00:00,Concepción,Mobile,Deportes,Tarjeta,44.0,5,1.7,3.0,25419.0,130632.0,0
22374,2026-07-21 06:00:00,Concepción,Desktop,Electrónica,Efectivo,47.0,11,1.9,,8776.0,105834.0,0
22375,2026-07-21 07:00:00,Concepción,Mobile,Hogar,Transferencia,48.0,9,3.3,,22453.0,177664.0,0
22376,2026-07-21 08:00:00,Santiago,Desktop,Deportes,,50.0,3,,5.0,7251.0,22325.0,0
22377,2026-07-21 09:00:00,Santiago,Mobile,Libros,Transferencia,41.0,9,,5.0,13000.0,126639.0,1
22378,2026-07-21 10:00:00,Concepción,Mobile,Libros,Tarjeta,,5,0.4,4.0,12755.0,60848.0,1
22379,2026-07-21 11:00:00,Concepción,Desktop,Ropa,Tarjeta,47.0,4,4.0,4.0,5438.0,23105.0,1
22380,2026-07-21 12:00:00,Valparaíso,Desktop,Hogar,Tarjeta,61.0,2,0.6,,2662.0,4646.0,0
22381,2026-07-21 13:00:00,Santiago,Desktop,Libros,Efectivo,29.0,2,2.8,5.0,35285.0,81046.0,1
22382,2026-07-21 14:00:00,Santiago,Mobile,Hogar,Tarjeta,34.0,7,6.3,3.0,12018.0,79589.0,1
22383,2026-07-21 15:00:00,La Serena,Mobile,Libros,,50.0,2,6.4,,12170.0,26249.0,0
22384,2026-07-21 16:00:00,Santiago,Desktop,Hogar,Efectivo,63.0,2,17.6,4.0,30308.0,62012.0,0
22385,2026-07-21 17:00:00,Santiago,Mobile,Hogar,Tarjeta,64.0,1,2.6,5.0,6333.0,6345.0,1
22386,2026-07-21 18:00:00,Valparaíso,Desktop,Hogar,Tarjeta,,1,5.3,,15435.0,15412.0,0
22387,2026-07-21 19:00:00,Santiago,Desktop,Ropa,Transferencia,45.0,6,4.2,2.0,20957.0,112190.0,0
22388,2026-07-21 20:00:00,La Serena,Desktop,Electrónica,,,4,1.2,,28921.0,111980.0,0
22389,2026-07-21 21:00:00,Santiago,Desktop,Hogar,,32.0,2,10.8,,19206.0,36584.0,0
22390,2026-07-21 22:00:00,Santiago,Mobile,Electrónica,Tarjeta,60.0,1,29.9,4.0,16158.0,14842.0,0
22391,2026-07-21 23:00:00,Valparaíso,Mobile,Electrónica,Transferencia,63.0,5,0.9,4.0,12464.0,71016.0,1
22392,2026-07-22 00:00:00,Valparaíso,Desktop,Electrónica,Tarjeta,36.0,4,8.0,4.0,13580.0,59081.0,1
22393,2026-07-22 01:00:00,Santiago,Desktop,Libros,,36.0,3,5.7,,11049.0,35171.0,0
22394,2026-07-22 02:00:00,Valparaíso,Mobile,Deportes,Tarjeta,,2,20.7,5.0,9951.0,20167.0,1
22395,2026-07-22 03:00:00,Santiago,Mobile,Electrónica,,,3,0.9,3.0,58526.0,180619.0,0
22396,2026-07-22 04:00:00,Concepción,Mobile,Hogar,Tarjeta,53.0,1,18.5,4.0,3458.0,3724.0,0
22397,2026-07-22 05:00:00,Santiago,Desktop,Deportes,Transferencia,43.0,2,27.5,,21227.0,40362.0,0
22398,2026-07-22 06:00:00,La Serena,Mobile,Libros,Tarjeta,55.0,2,12.9,2.0,7940.0,15089.0,1
22399,2026-07-22 07:00:00,Valparaíso,Tablet,Ropa,Tarjeta,36.0,8,5.7,,7645.0,52678.0,0
22400,2026-07-22 08:00:00,Santiago,Mobile,Electrónica,Tarjeta,65.0,5,6.8,3.0,16011.0,75053.0,0
